Transaction ID,MTCN,Sender Name,Receiver Name,PEP Related,Sender Currency,Receiver Currency,KYC Status,Transaction Type,Amount,Channel,Risk Rating,Timestamp,Sender Age,Sender Country,Receiver Country,Customer Address
TXN1001012,91335364.0,Christopher Martin,Barbara Johnson,No,EUR,USD,KYC,EXTERNAL,1740.76,Web Portal,High,2024-11-08 05:42,59,South Africa,South Africa,"6131 Maple Dr, Paris"
TXN1001013,27616344.0,Priya Khan,John Silva,0,AED,EUR,Pending,outer-transaction,7867.62,Mobile App,Medium,2024-04-02 16:08,58,Canada,UK,"9649 Pine Rd, London"
TXN1001014,20361782.0,Nancy Hernandez,Zayn Dubois,No,JPY,EUR,,EXTERNAL,1942.1,Mobile App,Medium,2023-01-01 17:16,55,France,India,"4285 View Rd, Paris"
TXN1001015,85060646.0,Sanjay Rostova,John Velez,FALSE,SGD,JPY,,EXTERNAL,6675.05,Web Portal,Critical,2022-07-17 11:22,51,UK,India,"7428 Oak Ave, New York"
TXN1001016,12799227.0,Karen Dubois,David Garcia,No,BRL,USD,Verified,Outer-transaction,7802.13,Agent Network,Critical,2025-05-05 21:53,34,UAE,UAE,"400 Maple Dr, Paris"
TXN1001017,69599673.0,  CARLOS JOHNSON ,Robert Gonzalez,No,SGD,AUD,Pending,Inter-transaction,2108.8,Web Portal,Low,2025-05-27 04:42,54,France,Germany,"3110 Maple Dr, Sydney"
TXN1001018,71717603.0,Jean-Pierre Khan,Sarah Malik,0,CAD,USD,Non-KYC,inter-transaction,7689.13,Mobile App,High,2025-08-26 03:58,42,Germany,France,"2606 Oak Ave, Dubai"
TXN1001019,53973507.0,Karen Hernandez,Richard Anderson,No,CHF,USD,Non-KYC,inter-transaction,6788.15,Web Portal,Medium,2024-04-03 03:02,44,Australia,Brazil,"5780 Maple Dr, London"
TXN1001020,53239383.0,Sanjay Moore,Priya Silva,No,aud,INR,,INTERNAL,9005.41,ATM,Medium,2020-11-21 23:54,74,UK,Germany,"8847 Main St, Mumbai"
TXN1001021,33734184.0,Carlos Brown,Susan Velez,No,,AUD,Non-KYC,inter-transaction,11275.35,Web Portal,Low,2022-09-21 16:38,48,UAE,France,"3761 View Rd, London"
TXN1001022,66101245.0,Patricia Velez,Christopher Johnson,No,INR,ZAR,KYC,Inter-transaction,881.44,Mobile App,Medium,2021-09-04 03:54,23,UAE,Germany,"7167 Maple Dr, London"
TXN1001023,18588637.0,Charles Al-Sayed,Susan Lopez,1,AED,USD,Verified,inter-transaction,10907.08,Web Portal,Medium,2021-08-18 12:11,57,Brazil,South Africa,"1580 Broadway, Paris"
TXN1001024,48872850.0,Thomas Al-Sayed,Barbara Khan,No,USD,BRL,KYC,Inter-transaction,10054.5,ATM,Critical,2022-07-09 00:20,29,Brazil,France,"3376 Broadway, New York"
TXN1001025,13557133.0,Lucas Jackson,,No,BRL,ZAR,KYC,Outer-transaction,1989.36,Mobile App,Low,2022-04-21 18:20,70,India,South Africa,"6547 Maple Dr, London"
TXN1001026,55003155.0,Elizabeth Jones,Michael Miller,No,EUR,JPY,,inter-transaction,9710.35,Branch Counter,Critical,2023-05-10 19:17,27,France,UK,"1399 Pine Rd, Dubai"
TXN1001027,42862031.0,Thomas Khan,Richard Dubois,0,CHF,JPY,Non-KYC,inter-transaction,6565.93,Agent Network,Critical,2020-12-09 10:51,62,France,Australia,"5094 Broadway, Sydney"
TXN1001028,37072445.0,Lucas Velez,Sarah Wilson,No,EUR,CAD,,Inter-transaction,12219.73,Branch Counter,Medium,2025-02-19 02:48,34,France,South Africa,"7589 Maple Dr, Dubai"
TXN1001029,29394450.0,Sarah Garcia,David Hernandez,1,INR,INR,Pending,outer-transaction,14661.64,Branch Counter,Critical,2022-05-08 11:31,43,India,India,"2931 Pine Rd, London"
TXN1001030,12909870.0,Barbara Wilson,Sanjay Jones,No,AUD,CHF,KYC,Outer-transaction,12278.17,Mobile App,Critical,2023-11-24 09:39,79,USA,Germany,"1632 View Rd, Dubai"
TXN1001031,69169839.0,Christopher Dubois,William Rodriguez,No,aed,GBP,KYC,Outer-transaction,2218.69,Web Portal,High,2021-03-20 14:04,63,UAE,UAE,"2096 Maple Dr, Dubai"
TXN1001032,56290206.0,  SARAH AL-SAYED , christopher anderson   ,Y,GBP,CAD,Non-KYC,EXTERNAL,9168.35,Web Portal,Low,2024-11-23 03:57,81,UK,Canada,"3189 Maple Dr, Sydney"
TXN1001033,30946019.0,Elena Johnson,Priya Jackson,No,aed,CAD,Unverified,Outer-transaction,6110.87,Web Portal,Medium,2020-08-09 20:51,19,Germany,France,"5465 View Rd, Mumbai"
TXN1001034,16578058.0,Carlos Volkov,Fatima Velez,No,JPY,AED,Non-KYC,outer-transaction,12738.24,Agent Network,Critical,2021-08-14 18:52,71,UAE,Brazil,"3222 Broadway, Toronto"
TXN1001035,37762332.0,Joseph Smith, zayn hernandez   ,No,AED,CHF,Verified,outer-transaction,4206.18,Mobile App,Low,2022-10-27 03:14,82,Brazil,UAE,"1897 Maple Dr, Toronto"
TXN1001036,97655433.0,Carlos Malik,John Williams,No,CAD,AED,,EXTERNAL,909.62,Mobile App,Medium,2023-07-19 16:43,68,Canada,India,"6600 Broadway, Toronto"
TXN1001037,42479386.0,Robert Lopez,Joseph Gonzalez,Y,CAD,EUR,Pending,EXTERNAL,3266.45,Branch Counter,Critical,2022-10-14 02:09,70,Australia,South Africa,"6766 Broadway, Toronto"
TXN1001038,61195094.0,  BARBARA ANDERSON ,Patricia Thomas,N,SGD,JPY,,Inter-transaction,6077.93,Agent Network,Medium,2025-08-25 14:41,53,India,Australia,"634 Cedar Ln, Mumbai"
TXN1001039,66692915.0,Patricia Williams,Christopher Jackson,No,AUD,SGD,KYC,outer-transaction,13048.08,Branch Counter,Low,2023-12-18 23:22,43,South Africa,UK,"1132 Broadway, Toronto"
TXN1001040,30126105.0,Karen Lopez,Elizabeth Lopez,1,INR,CHF,,Outer-transaction,1423.02,ATM,High,2025-08-07 17:00,46,Canada,Canada,"6185 Main St, London"
TXN1001041,10577198.0,Amir Malik,Jean-Pierre Miller,No,JPY,CAD,Pending,INTERNAL,12168.67,Web Portal,High,2021-06-07 02:52,38,Germany,USA,"4600 Cedar Ln, New York"
TXN1001042,50241725.0,Jessica Brown,Elizabeth Smith,N,SGD,INR,,Inter-transaction,9587.24,Web Portal,Medium,2025-08-30 11:00,28,France,UAE,"4617 Oak Ave, Mumbai"
TXN1001043,52820746.0,Michael Rostova,Fatima Thomas,No,aud,inr,KYC,Outer-transaction,10747.76,Branch Counter,Medium,2026-03-25 02:02,57,Brazil,Australia,"8838 Broadway, Dubai"
TXN1001044,98881010.0,Thomas Thomas,Patricia Dubois,No,BRL,AUD,,INTERNAL,6523.19,ATM,Critical,2024-12-13 04:18,28,Brazil,USA,"7770 View Rd, London"
TXN1001045,45703830.0,John Smith,Nancy Rostova,No,GBP,AED,,INTERNAL,3012.36,Web Portal,Medium,2023-08-04 00:35,53,Brazil,Canada,"3823 View Rd, Sydney"
TXN1001046,74188387.0,Marta Davis, jessica johnson   ,N,CAD,SGD,,Inter-transaction,667.4,ATM,Medium,2023-07-30 03:48,76,France,Brazil,"3409 Oak Ave, New York"
TXN1001047,72911386.0,Priya Hernandez,Nancy Anderson,Y,INR,INR,Pending,Outer-transaction,1625.88,Agent Network,Critical,2026-09-17 13:49,56,South Africa,Brazil,"6765 Oak Ave, New York"
TXN1001048,61987708.0,Zayn Martinez,Marta Khan,No,GBP,USD,,outer-transaction,6355.01,Web Portal,Medium,2022-12-25 00:21,71,India,Germany,"9254 View Rd, Paris"
TXN1001049,48936328.0,  JOHN JOHNSON ,Lucas Johnson,No,BRL,ZAR,,outer-transaction,11850.76,Branch Counter,Low,2024-07-30 15:02,72,Canada,Canada,"982 Main St, Sydney"
TXN1001050,17653101.0,Carlos Nair,Elena Al-Sayed,No,INR,CAD,Non-KYC,Inter-transaction,1350.24,Mobile App,Low,2021-03-12 22:20,41,France,Canada,"9162 Maple Dr, London"
TXN1001051,51570260.0,Zayn Khan,Karen Johnson,No,ZAR,inr,Non-KYC,INTERNAL,10247.31,Agent Network,Medium,2022-04-08 08:22,39,Germany,USA,"9157 Oak Ave, Mumbai"
TXN1001052,96261359.0,John Taylor,Lucas Silva,No,GBP,ZAR,Verified,outer-transaction,13413.0,Branch Counter,Critical,2020-09-15 03:20,73,India,Australia,"7388 Maple Dr, London"
TXN1001053,83615758.0,William Velez,Jean-Pierre Al-Sayed,No,CHF,AUD,KYC,INTERNAL,8772.1,Mobile App,High,2025-06-26 04:42,50,Germany,France,"2344 Pine Rd, London"
TXN1001054,23937948.0,Joseph Silva,Sarah Wilson,No,EUR,JPY,Non-KYC,outer-transaction,13903.29,ATM,High,2025-06-12 20:25,53,India,USA,"3183 Main St, London"
TXN1001055,31329251.0,Linda Wilson,Jessica Wilson,No,brl,JPY,Unverified,inter-transaction,2543.43,Agent Network,Low,2020-04-12 08:57,37,South Africa,UK,"965 View Rd, Mumbai"
TXN1001056,74461050.0,Thomas Jones,Jessica Hernandez,TRUE,SGD,AUD,Pending,Inter-transaction,4763.15,Mobile App,High,2022-09-19 02:37,79,Australia,Brazil,"3618 Main St, Paris"
TXN1001057,28666346.0,Christopher Malik,Susan Malik,No,EUR,JPY,KYC,Inter-transaction,13096.83,Branch Counter,Low,2022-02-07 23:10,43,Germany,Brazil,"6895 Main St, London"
TXN1001058,75937854.0,Susan Nair,,No,ZAR,usd,Verified,EXTERNAL,207.76,Agent Network,Critical,2023-01-29 08:28,83,France,Germany,"2667 Oak Ave, Toronto"
TXN1001059,34314630.0,  LINDA DAVIS ,Zayn Miller,No,INR,EUR,Unverified,EXTERNAL,2941.53,Web Portal,High,2023-05-06 14:54,57,India,UK,"839 Oak Ave, Mumbai"
TXN1001060,95235819.0,Barbara Smith,Elena Silva,No,BRL,EUR,Verified,outer-transaction,10177.56,ATM,High,2026-03-23 02:00,34,Brazil,Brazil,"9427 Maple Dr, Mumbai"
TXN1001061,44143101.0,Richard Al-Sayed,Robert Rodriguez,No,AUD,JPY,,EXTERNAL,13089.99,Agent Network,Medium,2026-11-15 19:53,18,UAE,USA,"9165 Maple Dr, Mumbai"
TXN1001062,65900464.0,Amir Thomas,William Wilson,TRUE,AED,JPY,Pending,outer-transaction,78.59,Agent Network,High,2020-08-24 18:45,78,Brazil,UK,"5745 View Rd, London"
TXN1001063,50368134.0,Elizabeth Malik,Fatima Wilson,FALSE,BRL,cad,KYC,inter-transaction,14917.95,Mobile App,Medium,2023-02-18 16:21,60,USA,USA,"7224 View Rd, Mumbai"
TXN1001064,91001528.0,Jean-Pierre Miller,Christopher Johnson,No,SGD,INR,,inter-transaction,10007.65,Mobile App,Medium,2026-12-28 13:48,59,Australia,France,"2383 Oak Ave, Dubai"
TXN1001065,95365934.0,John Martinez,Richard Smith,No,JPY,EUR,Verified,EXTERNAL,10303.1,Web Portal,Medium,2022-02-05 13:43,42,Australia,France,"7098 Broadway, New York"
TXN1001066,42078118.0,Marta Lopez,Christopher Smith,No,GBP,AUD,,outer-transaction,13592.6,Branch Counter,Low,2022-09-17 15:32,56,Brazil,Brazil,"5513 View Rd, Mumbai"
TXN1001067,20770572.0,David Nair,Jean-Pierre Wilson,TRUE,CHF,ZAR,Verified,inter-transaction,12433.67,Branch Counter,Medium,2024-10-25 12:37,52,Canada,Brazil,"2703 Oak Ave, Paris"
TXN1001068,43212275.0,Thomas Rodriguez,Joseph Brown,FALSE,GBP,EUR,,Outer-transaction,11418.15,Branch Counter,Low,2026-05-09 16:11,20,South Africa,Australia,"9761 Oak Ave, Dubai"
TXN1001069,89075105.0,Nancy Souza,Mary Wilson,No,EUR,CHF,Verified,Inter-transaction,6543.04,ATM,Low,2026-03-29 22:50,61,Germany,France,"1780 Pine Rd, London"
TXN1001070,66206761.0,Thomas Davis,Marta Silva,No,GBP,INR,KYC,inter-transaction,7536.21,Mobile App,High,2021-05-10 05:38,68,France,UAE,"9211 Pine Rd, London"
TXN1001071,33582622.0,Lucas Al-Sayed,Elizabeth Brown,No,GBP,SGD,KYC,EXTERNAL,4975.22,Agent Network,Low,2022-11-13 00:32,29,Australia,UAE,"8184 View Rd, Mumbai"
TXN1001072,92548875.0,Susan Davis,Priya Silva,No,USD,ZAR,,Inter-transaction,4817.19,ATM,Medium,2024-09-22 04:05,36,Brazil,Germany,"6300 View Rd, Paris"
TXN1001073,38672861.0,Zayn Garcia,Charles Brown,N,GBP,ZAR,Non-KYC,Outer-transaction,1478.27,Agent Network,Medium,2026-12-24 15:30,61,Brazil,France,"2107 Main St, Toronto"
TXN1001074,,Susan Jones,,No,SGD,USD,KYC,inter-transaction,12952.2,Mobile App,High,2025-09-03 15:45,76,South Africa,USA,"8219 Maple Dr, New York"
TXN1001075,42753932.0,Karen Thomas,Karen Martin,No,INR,BRL,Unverified,outer-transaction,11420.87,Mobile App,Medium,2026-05-24 00:12,66,South Africa,USA,"855 Maple Dr, London"
TXN1001076,49942852.0,Sanjay Williams,Karen Rostova,Yes,,aud,Non-KYC,outer-transaction,2596.12,Mobile App,High,2020-12-03 19:09,78,UK,India,"2430 Oak Ave, Dubai"
TXN1001077,98252710.0,Karen Garcia,Susan Silva,No,USD,jpy,KYC,EXTERNAL,11698.23,ATM,Medium,2025-04-21 23:09,34,UK,UK,"1116 Maple Dr, London"
TXN1001078,61053150.0,  NANCY SMITH ,Thomas Al-Sayed,No,BRL,AED,KYC,inter-transaction,10484.25,Mobile App,Low,2024-12-22 08:30,74,Canada,South Africa,"8316 Pine Rd, Paris"
TXN1001079,81555890.0,Amir Martin,Richard Brown,No,SGD,USD,Pending,inter-transaction,11980.23,Branch Counter,High,2020-05-16 12:02,72,Canada,UAE,"837 Main St, Sydney"
TXN1001080,70870360.0,Jessica Thomas,Robert Davis,No,BRL,ZAR,Unverified,Outer-transaction,8773.97,ATM,Low,2026-12-30 17:51,64,USA,Brazil,"331 View Rd, Paris"
TXN1001081,76359778.0,William Anderson,Patricia Miller,No,JPY,,,EXTERNAL,11423.76,Branch Counter,Critical,2026-03-24 01:48,29,Canada,Germany,"6018 Broadway, New York"
TXN1001082,,Robert Silva,Thomas Wilson,N,ZAR,AED,Pending,outer-transaction,14855.35,ATM,Medium,2020-11-15 18:22,79,India,South Africa,"6501 Oak Ave, Paris"
TXN1001083,74832029.0,Priya Smith,William Gonzalez,No,inr,USD,Unverified,EXTERNAL,3412.93,Mobile App,High,2025-02-06 12:31,25,South Africa,Canada,"7172 Cedar Ln, London"
TXN1001084,17737798.0,Joseph Hernandez,Nancy Davis,No,usd,AED,Unverified,Outer-transaction,1932.95,Web Portal,High,2022-07-04 12:32,38,France,Germany,"8887 Pine Rd, Toronto"
TXN1001085,97510445.0,Mary Malik,Amir Thomas,No,SGD,JPY,Unverified,inter-transaction,8728.71,ATM,Low,2023-04-20 01:32,42,India,Canada,"7264 View Rd, London"
TXN1001086,66037099.0,Susan Taylor,Fatima Brown,No,JPY,ZAR,,EXTERNAL,12813.8,Branch Counter,Critical,2025-03-12 23:04,29,Germany,France,"8033 Cedar Ln, Dubai"
TXN1001087,33891892.0,Fatima Malik,Jean-Pierre Wilson,No,CHF,AED,Non-KYC,INTERNAL,12795.65,Agent Network,Low,2025-11-03 23:02,32,Brazil,Canada,"408 Oak Ave, Paris"
TXN1001088,76270221.0,Susan Miller,Lucas Velez,No,EUR,AUD,Non-KYC,Inter-transaction,7058.39,Agent Network,High,2022-07-14 06:23,76,Canada,Canada,"8727 Main St, Toronto"
TXN1001089,90715400.0,Susan Al-Sayed,Barbara Lopez,No,CAD,JPY,Pending,INTERNAL,8226.9,Mobile App,Medium,2025-10-01 21:44,43,Brazil,Australia,"293 Oak Ave, London"
TXN1001090,68780031.0,Lucas Rodriguez,Robert Khan,No,BRL,gbp,Verified,outer-transaction,13016.02,Web Portal,Low,2023-06-12 22:29,43,Australia,Australia,"3335 Main St, Paris"
TXN1001091,44656091.0,  PATRICIA KHAN ,William Al-Sayed,N,AED,CAD,Unverified,INTERNAL,6005.14,Branch Counter,Low,2025-06-05 17:31,64,USA,Australia,"4720 Main St, Sydney"
TXN1001092,14309791.0,Karen Al-Sayed,Nancy Martin,Y,BRL,EUR,KYC,outer-transaction,6012.9,Mobile App,Low,2021-03-08 23:52,49,Australia,France,"6453 Cedar Ln, Dubai"
TXN1001093,40381915.0,Elena Martinez,John Rostova,0,,GBP,Pending,INTERNAL,13194.59,Web Portal,Low,2022-09-25 06:32,27,USA,South Africa,"9245 Broadway, Toronto"
TXN1001094,23405403.0,Sanjay Silva,Barbara Martinez,No,AED,JPY,Verified,Outer-transaction,12129.56,Branch Counter,Low,2025-11-17 04:48,33,UK,Germany,"3481 Main St, Sydney"
TXN1001095,55145882.0,Jessica Rodriguez, john martin   ,N,AED,EUR,Non-KYC,outer-transaction,593.58,Branch Counter,Medium,2022-09-16 07:14,34,Brazil,Germany,"4987 Oak Ave, Mumbai"
TXN1001096,19475654.0,  JOHN NAIR ,William Hernandez,No,CHF,AED,Non-KYC,outer-transaction,5739.64,ATM,Critical,2021-08-21 19:03,40,USA,Brazil,"2027 Oak Ave, New York"
TXN1001097,18781194.0,Sanjay Khan,Karen Silva,N,chf,ZAR,,EXTERNAL,12881.34,Branch Counter,Low,2026-09-16 01:04,43,UAE,Australia,"104 Oak Ave, Dubai"
TXN1001098,82316237.0,Nancy Davis,Elizabeth Rodriguez,No,CAD,EUR,KYC,INTERNAL,6525.52,Branch Counter,High,2021-01-30 00:56,24,India,France,"9654 Cedar Ln, Toronto"
TXN1001099,70366677.0,David Miller,Richard Khan,N,CHF,CAD,Pending,inter-transaction,9135.59,ATM,Low,2021-02-18 04:37,31,USA,Brazil,"6333 Pine Rd, London"
TXN1001100,73125832.0,Joseph Hernandez,Mary Rodriguez,No,JPY,JPY,Pending,INTERNAL,14243.6,Web Portal,High,2022-07-27 01:57,24,USA,UK,"9565 Broadway, Sydney"
TXN1001101,92046026.0,Christopher Rodriguez,Thomas Smith,No,EUR,sgd,Pending,Inter-transaction,1284.2,Branch Counter,Critical,2024-06-24 00:03,26,India,Brazil,"1231 Maple Dr, London"
TXN1001102,70133687.0,Patricia Hernandez,Joseph Thomas,N,AUD,AUD,KYC,EXTERNAL,1447.87,ATM,High,2026-11-15 06:53,65,Brazil,South Africa,"5192 Broadway, London"
TXN1001103,95853878.0,Jessica Jackson,Charles Hernandez,No,AED,CAD,Pending,Outer-transaction,7272.24,Branch Counter,Low,2021-06-24 00:32,76,Brazil,UAE,"3259 Maple Dr, Paris"
TXN1001104,88896855.0,Linda Volkov,Richard Silva,No,AED,USD,Verified,EXTERNAL,14984.89,ATM,Medium,2024-07-07 07:19,56,India,Canada,"8545 Maple Dr, New York"
TXN1001105,42815403.0,  JEAN-PIERRE AL-SAYED ,Jessica Malik,No,USD,ZAR,,Inter-transaction,12753.81,Web Portal,Critical,2025-04-29 15:20,35,Australia,Australia,"3144 Cedar Ln, Mumbai"
TXN1001106,59509360.0,Michael Souza,Zayn Volkov,Yes,SGD,cad,Non-KYC,Inter-transaction,14180.86,ATM,Medium,2020-03-24 12:54,76,UAE,UAE,"2992 Main St, Mumbai"
TXN1001107,42830348.0,Elizabeth Brown,Karen Williams,No,GBP,INR,KYC,outer-transaction,13243.1,Mobile App,Critical,2020-09-27 23:25,34,France,Brazil,"754 Oak Ave, Paris"
TXN1001108,62668823.0,Thomas Moore,Richard Rostova,No,CHF,JPY,Verified,INTERNAL,4096.5,Branch Counter,Medium,2026-04-10 22:17,31,Germany,France,"1898 Maple Dr, Toronto"
TXN1001109,13690499.0,  JEAN-PIERRE SILVA ,Elizabeth Thomas,No,AUD,JPY,Unverified,outer-transaction,5326.83,Branch Counter,Critical,2021-01-22 19:41,48,UAE,Canada,"8546 Broadway, Sydney"
TXN1001110,88968417.0,Mary Silva,Mary Nair,Yes,CHF,AED,Non-KYC,EXTERNAL,4364.67,Branch Counter,High,2020-08-01 11:00,41,Brazil,Germany,"1976 View Rd, New York"
TXN1001111,27466246.0,Jessica Wilson,Mary Nair,No,ZAR,USD,KYC,Inter-transaction,908.35,Web Portal,High,2020-02-28 09:08,77,France,USA,"6254 Maple Dr, London"
TXN1001112,20784367.0,Robert Moore,Patricia Velez,Y,JPY,INR,,inter-transaction,7061.05,ATM,Low,2024-06-13 02:59,62,UK,Canada,"4616 Broadway, Mumbai"
TXN1001113,63673036.0,Marta Nair,,N,JPY,GBP,Pending,INTERNAL,5630.16,Agent Network,Low,2022-04-22 18:25,20,Canada,South Africa,"6072 Cedar Ln, Mumbai"
TXN1001114,48355754.0,  ZAYN SMITH , richard rodriguez   ,N,ZAR,INR,KYC,Outer-transaction,13136.3,Agent Network,Critical,2024-03-07 08:41,54,USA,South Africa,"1108 Pine Rd, Paris"
TXN1001115,77154863.0,Richard Garcia,David Anderson,No,aed,GBP,,EXTERNAL,2505.59,Web Portal,Critical,2024-09-25 18:15,60,India,Brazil,"2608 Broadway, Toronto"
TXN1001116,76692866.0,Sarah Martinez,Patricia Miller,No,inr,cad,Verified,outer-transaction,11588.97,Agent Network,Low,2020-05-02 23:49,57,India,UK,"7411 View Rd, Mumbai"
TXN1001117,54005745.0,Richard Volkov,Nancy Silva,No,CHF,JPY,Pending,outer-transaction,4961.08,Agent Network,Low,2023-12-07 13:02,72,USA,South Africa,"8546 Maple Dr, Paris"
TXN1001118,81470064.0,Jean-Pierre Jackson,Robert Moore,Y,usd,BRL,Non-KYC,inter-transaction,1915.76,Agent Network,Medium,2023-03-08 01:32,56,Canada,South Africa,"7064 Oak Ave, New York"
TXN1001119,16982290.0,Amir Jackson,Fatima Souza,No,EUR,JPY,,outer-transaction,1330.93,Web Portal,Low,2026-10-22 17:23,32,Germany,France,"8175 Oak Ave, Mumbai"
TXN1001120,51246696.0,Barbara Smith,Thomas Anderson,No,ZAR,BRL,Pending,inter-transaction,9958.02,Branch Counter,High,2021-07-15 08:12,21,Canada,Brazil,"8547 Main St, Sydney"
TXN1001121,84942046.0,  FATIMA GARCIA ,Nancy Jackson,No,AUD,CHF,KYC,INTERNAL,13761.24,Mobile App,Low,2025-12-05 01:06,42,France,Canada,"7788 Maple Dr, Mumbai"
TXN1001122,80657083.0,Sanjay Jones,Linda Velez,No,BRL,EUR,KYC,EXTERNAL,12160.18,Branch Counter,Critical,2024-10-03 15:20,30,Canada,UK,"2903 View Rd, Sydney"
TXN1001123,46371670.0,Sarah Jackson,Lucas Souza,Yes,brl,USD,,inter-transaction,7389.23,Web Portal,Critical,2022-06-23 18:24,50,France,UAE,"198 Cedar Ln, London"
TXN1001124,55580382.0,Nancy Thomas,Fatima Jones,No,INR,JPY,,Inter-transaction,4974.43,Agent Network,Low,2021-01-29 14:21,33,Canada,USA,"977 Oak Ave, Mumbai"
TXN1001125,34418079.0,David Smith,Jessica Silva,No,AED,SGD,KYC,EXTERNAL,8697.78,Branch Counter,Low,2024-09-22 10:32,59,Germany,Australia,"2765 Cedar Ln, London"
TXN1001126,54188355.0,Sanjay Khan,Susan Wilson,N,INR,JPY,Verified,outer-transaction,10461.88,Agent Network,Medium,2024-09-12 20:38,83,Germany,Germany,"2737 Pine Rd, London"
TXN1001127,21835886.0,Patricia Silva,Fatima Malik,No,AUD,USD,KYC,INTERNAL,9234.83,Web Portal,Low,2022-07-23 19:07,72,Brazil,South Africa,"8713 Maple Dr, Mumbai"
TXN1001128,43003049.0,Karen Garcia, elena jackson   ,No,EUR,CHF,Verified,Outer-transaction,4621.31,Web Portal,Medium,2023-01-06 09:36,59,USA,Brazil,"644 Broadway, New York"
TXN1001129,62860739.0,Sarah Smith,Lucas Moore,No,JPY,JPY,Unverified,EXTERNAL,9915.83,Agent Network,Medium,2023-12-06 08:24,51,Germany,Australia,"1323 Cedar Ln, Toronto"
TXN1001130,10216145.0,Jean-Pierre Dubois,Patricia Taylor,No,INR,CAD,Verified,EXTERNAL,14132.4,ATM,Critical,2020-03-15 00:01,47,France,Germany,"6620 Broadway, Dubai"
TXN1001131,46077835.0,Fatima Rodriguez,Christopher Hernandez,N,SGD,CAD,Verified,EXTERNAL,11811.5,Branch Counter,Medium,2020-10-21 18:45,30,Germany,Germany,"2546 Cedar Ln, Mumbai"
TXN1001132,95377710.0,Barbara Taylor,Joseph Velez,Y,GBP,AUD,Pending,outer-transaction,6371.77,Branch Counter,Medium,2020-01-21 19:41,30,Brazil,UAE,"3766 View Rd, Toronto"
TXN1001133,92057677.0,Joseph Anderson,Charles Martin,No,BRL,USD,Non-KYC,Inter-transaction,12527.7,ATM,Medium,2022-11-04 08:41,35,India,UAE,"2669 Maple Dr, Dubai"
TXN1001134,,  DAVID DUBOIS ,Karen Silva,Yes,AED,ZAR,Verified,outer-transaction,9827.05,Mobile App,Low,2023-05-19 05:16,49,France,UAE,"4085 Maple Dr, New York"
TXN1001135,39416977.0,Thomas Al-Sayed,Elizabeth Lopez,N,JPY,AUD,Unverified,Inter-transaction,5182.3,Agent Network,Medium,2021-07-13 05:03,56,Brazil,India,"4410 Maple Dr, London"
TXN1001136,28493340.0,Sarah Jones,Mary Nair,No,INR,AUD,,Outer-transaction,10661.85,Branch Counter,Critical,2023-01-14 19:02,63,Australia,India,"9735 Cedar Ln, Toronto"
TXN1001137,57971671.0,Richard Al-Sayed,Carlos Malik,N,ZAR,INR,Pending,Outer-transaction,1349.22,Web Portal,Critical,2023-03-18 22:50,46,Australia,Germany,"672 Cedar Ln, London"
TXN1001138,10339260.0,Thomas Moore,Nancy Dubois,N,SGD,CAD,Pending,Inter-transaction,6846.71,Branch Counter,High,2021-01-06 17:25,79,UK,UAE,"7182 Pine Rd, Dubai"
TXN1001139,23463414.0,Jessica Souza,David Martin,No,JPY,ZAR,Unverified,outer-transaction,6521.25,ATM,High,2025-07-20 23:35,79,Canada,France,"8517 Main St, Dubai"
TXN1001140,51059566.0,Elizabeth Dubois,Jessica Moore,No,SGD,EUR,Pending,inter-transaction,11517.55,Mobile App,Critical,2022-03-28 07:16,74,USA,South Africa,"9063 Cedar Ln, New York"
TXN1001141,99119251.0,Mary Brown,Patricia Hernandez,No,SGD,SGD,,inter-transaction,10416.57,ATM,Medium,2023-03-20 04:44,33,South Africa,Australia,"7522 Cedar Ln, London"
TXN1001142,95077934.0,Sarah Martinez,Patricia Gonzalez,No,ZAR,CAD,Verified,inter-transaction,5249.28,Mobile App,High,2023-03-10 00:26,73,UAE,Australia,"3507 Maple Dr, Sydney"
TXN1001143,81256600.0,Jean-Pierre Souza,David Nair,No,INR,AUD,Unverified,Inter-transaction,4515.74,ATM,Low,2022-12-28 12:03,27,Brazil,India,"9157 Oak Ave, New York"
TXN1001144,89170637.0,Sarah Al-Sayed, lucas silva   ,N,INR,AED,,Outer-transaction,7494.71,Branch Counter,High,2023-07-07 21:25,47,India,Germany,"7434 Oak Ave, New York"
TXN1001145,14192932.0,Marta Malik, mary dubois   ,No,BRL,USD,Pending,outer-transaction,10513.93,Web Portal,High,2025-07-04 23:45,42,UAE,Brazil,"2515 Pine Rd, Toronto"
TXN1001146,99198749.0,Karen Dubois,Lucas Souza,No,SGD,AUD,Verified,EXTERNAL,11935.8,Agent Network,Critical,2022-04-25 02:36,22,India,Canada,"5051 Pine Rd, Dubai"
